Ts,ActE,ActP,RctP,AppP,Fr,PF,V,A
1653997296,601,0,-16,15,4999,15,23450,66
1653997297,601,0,-16,15,5000,14,23455,66
1653997298,601,0,-16,15,5000,14,23455,66
1653997299,601,0,-16,15,5000,14,23438,66
1653997300,601,0,-16,15,5000,14,23431,66
1653997301,601,0,-16,15,5000,14,23453,66
1653997302,601,0,-16,15,5000,14,23449,66
1653997303,601,0,-16,15,5000,14,23453,66
1653997304,601,0,-16,15,5000,14,23447,66
1653997305,601,0,-16,15,5000,14,23444,66
1653997306,601,0,-16,15,5000,14,23448,66
1653997307,601,0,-16,15,5000,14,23445,66
1653997308,601,0,-16,15,5000,14,23452,66
1653997309,601,0,-16,15,5000,14,23446,66
1653997310,601,0,-16,15,5000,14,23434,66
1653997311,601,0,-16,15,5000,14,23442,66
1653997312,601,0,-16,15,5000,14,23452,66
1653997313,601,0,-16,15,5001,14,23457,66
1653997314,601,0,-16,15,5000,14,23421,66
1653997315,601,0,-16,15,5000,14,23419,66
1653997316,601,0,-16,15,5000,14,23426,66
1653997317,601,0,-16,15,5000,14,23444,66
1653997318,601,0,-16,15,5000,14,23427,66
1653997319,601,0,-16,15,5000,14,23426,66
1653997320,601,0,-16,15,4999,14,23420,66
1653997321,601,0,-16,15,4999,14,23430,66
1653997322,601,0,-16,15,5000,14,23420,66
1653997323,601,0,-16,15,5000,14,23411,66
1653997324,601,0,-16,15,4999,14,23403,66
1653997325,601,0,-16,15,4999,14,23425,66
1653997326,601,0,-16,15,4999,14,23440,66
1653997332,601,0,-16,15,4999,14,23424,66
1653997332,601,0,-16,15,4999,14,23431,66
1653997332,601,0,-16,15,4999,14,23424,66
1653997332,601,0,-16,15,4999,14,23424,66
1653997337,601,0,-16,15,4999,14,23431,66
1653997340,601,0,-16,15,4999,14,23443,66
1653997340,601,0,-16,15,4999,14,23443,66
1653997340,601,0,-16,15,4999,14,23443,66
1653997340,601,0,-16,15,4999,14,23443,66
1653997340,601,0,-16,15,4999,14,23443,66
1653997340,601,0,-16,15,4999,14,23443,66
1653997340,601,0,-16,15,4999,14,23443,66
1653997340,601,0,-16,15,4999,14,23443,66
1653997341,601,0,-16,15,4999,14,23443,66
1653997341,601,0,-16,15,4999,14,23443,66
1653997342,601,0,-16,15,5000,14,23452,66
1653997343,601,0,-16,15,5001,14,23435,66
1653997344,601,0,-16,15,5000,14,23416,66
1653997345,601,0,-16,15,5000,14,23420,66
1653997346,601,0,-16,15,4999,14,23445,66
1653997347,601,0,-16,15,5000,14,23454,66
1653997348,601,0,-16,15,5000,14,23430,66
1653997349,601,0,-16,15,5000,14,23427,66
1653997350,601,0,-16,15,5000,14,23441,66
1653997351,601,0,-16,15,5001,14,23444,66
1653997352,601,0,-16,15,5001,14,23369,66
1653997353,601,0,-16,15,5001,14,23380,66
1653997354,601,0,-16,15,5000,14,23386,66
1653997355,601,0,-16,15,5000,14,23384,66
1653997356,601,0,-16,15,5001,14,23412,66
1653997357,601,0,-16,15,5001,14,23401,66
1653997358,601,0,-16,15,5001,14,23374,66
1653997359,601,0,-16,15,5000,14,23360,66
1653997360,601,0,-16,15,5000,14,23378,66
1653997361,601,0,-16,15,5000,14,23398,66
1653997362,601,0,-16,15,5001,14,23379,66
1653997363,601,0,-16,15,5001,13,23370,66
1653997364,601,0,-16,15,5001,14,23377,66
1653997365,601,0,-16,15,5001,14,23379,66
1653997366,601,0,-16,15,5001,15,23400,66
1653997367,601,0,-16,15,5001,13,23435,66
1653997368,601,0,-16,15,5001,14,23432,66
1653997369,601,0,-16,15,5001,14,23388,66
1653997370,601,0,-16,15,5001,14,23431,66
1653997371,601,0,-16,15,5001,14,23383,66
1653997372,601,0,-16,15,5001,14,23376,66
1653997373,601,0,-16,15,5001,14,23368,66
1653997374,601,0,-16,15,5001,15,23416,66
1653997375,601,0,-16,15,5001,15,23384,66
1653997376,601,0,-16,15,5001,14,23426,66
1653997377,601,0,-16,15,5001,14,23411,66
1653997378,601,0,-16,15,5002,13,23386,66
1653997379,601,0,-16,15,5002,14,23402,66
1653997380,601,0,-16,15,5002,14,23387,66
1653997381,601,0,-16,15,5002,14,23383,66
1653997382,601,0,-16,15,5002,14,23389,66
1653997383,601,0,-16,15,5001,13,23397,66
1653997384,601,0,-16,15,5001,14,23405,66
1653997385,601,0,-16,15,5001,15,23374,66
1653997386,601,0,-16,15,5001,14,23403,66
1653997387,601,0,-16,15,5001,15,23371,66
1653997388,601,0,-16,15,5001,13,23364,66
