Id,ActP__variance_larger_than_standard_deviation,ActP__sum_values,ActP__mean_abs_change,ActP__mean_change,ActP__median,ActP__mean,ActP__length,ActP__standard_deviation,ActP__variation_coefficient,ActP__variance,ActP__skewness,ActP__kurtosis,ActP__root_mean_square,ActP__count_above_mean,ActP__count_below_mean,ActP__maximum,ActP__absolute_maximum,ActP__minimum,ActP__number_peaks__n_5,"ActP__fft_aggregated__aggtype_""centroid""","ActP__fft_aggregated__aggtype_""variance""","ActP__fft_aggregated__aggtype_""skew""","ActP__fft_aggregated__aggtype_""kurtosis""",ActP__fourier_entropy__bins_5,ActP__fourier_entropy__bins_10,Current__variance_larger_than_standard_deviation,Current__sum_values,Current__mean_abs_change,Current__mean_change,Current__median,Current__mean,Current__length,Current__standard_deviation,Current__variation_coefficient,Current__variance,Current__skewness,Current__kurtosis,Current__root_mean_square,Current__count_above_mean,Current__count_below_mean,Current__maximum,Current__absolute_maximum,Current__minimum,Current__number_peaks__n_5,"Current__fft_aggregated__aggtype_""centroid""","Current__fft_aggregated__aggtype_""variance""","Current__fft_aggregated__aggtype_""skew""","Current__fft_aggregated__aggtype_""kurtosis""",Current__fourier_entropy__bins_5,Current__fourier_entropy__bins_10,Vibration__variance_larger_than_standard_deviation,Vibration__sum_values,Vibration__mean_abs_change,Vibration__mean_change,Vibration__median,Vibration__mean,Vibration__length,Vibration__standard_deviation,Vibration__variation_coefficient,Vibration__variance,Vibration__skewness,Vibration__kurtosis,Vibration__root_mean_square,Vibration__count_above_mean,Vibration__count_below_mean,Vibration__maximum,Vibration__absolute_maximum,Vibration__minimum,Vibration__number_peaks__n_5,"Vibration__fft_aggregated__aggtype_""centroid""","Vibration__fft_aggregated__aggtype_""variance""","Vibration__fft_aggregated__aggtype_""skew""","Vibration__fft_aggregated__aggtype_""kurtosis""",Vibration__fourier_entropy__bins_5,Vibration__fourier_entropy__bins_10,ActP__variance_larger_than_standard_deviation.1,ActP__sum_values.1,ActP__mean_abs_change.1,ActP__mean_change.1,ActP__median.1,ActP__mean.1,ActP__length.1,ActP__standard_deviation.1,ActP__variation_coefficient.1,ActP__variance.1,ActP__skewness.1,ActP__kurtosis.1,ActP__root_mean_square.1,ActP__count_above_mean.1,ActP__count_below_mean.1,ActP__maximum.1,ActP__absolute_maximum.1,ActP__minimum.1,ActP__number_peaks__n_5.1,"ActP__fft_aggregated__aggtype_""centroid"".1","ActP__fft_aggregated__aggtype_""variance"".1","ActP__fft_aggregated__aggtype_""skew"".1","ActP__fft_aggregated__aggtype_""kurtosis"".1",ActP__fourier_entropy__bins_5.1,ActP__fourier_entropy__bins_10.1
2022-07-08_18.38.47_2022-07-08_21.16.31,1,445675,0.201126307,0,47,44.81397687,9945,14.14621577,0.315665262,200.1154205,15.91439435,684.6713672,46.99370111,9434,511,626,626,0,30,1406.273517,1964216.941,1.083015509,6.220258941,0.6787306,1.193377614,0,224680.608,0.005939672,-1.55E-07,1.829,1.828455469,122880,0.059567529,0.032578058,0.00354829,-0.014331493,17.46745879,1.829425509,62724,60156,2.292,2.292,1.364,2139,3464.75892,97687669.43,3.896288614,18.27269938,0.090728994,0.13600217,1,227881415,12.80379886,1.63E-05,1855,1854.503703,122880,13.584539,0.007325161,184.5396998,-3.236796243,940.5596253,1854.553457,65647,57233,2741,2741,1008,10312,18738.97599,479516699.3,0.568291685,3.254931465,1.360863195,1.988839022,1,2871722,0.217826458,-0.000564347,46,33.07406682,86827,24.21269324,0.732074872,586.2545139,3.268853728,87.93414356,40.98961344,59984,26843,642,642,0,156,13156.74143,144518062.1,0.869263411,7.074770105,0.254093358,0.782939433
2022-04-04_12.21.18_2022-04-04_12.58.25,1,105946,0.541019956,0,46,39.13779091,2707,26.50297503,0.677170949,702.4076853,10.40938266,233.8879475,47.26705367,2197,510,617,617,0,9,381.8681702,140312.6037,1.108127483,6.53488945,0.662924466,1.168469276,0,449619.927,0.00384875,-2.03E-08,1.829,1.829508167,245760,0.044715433,0.024441232,0.00199947,-0.047330804,38.39528028,1.830054535,121223,124537,2.325,2.325,1.339,7200,8634.827803,503808403.5,3.339650445,13.74170586,0.090728994,0.090728994,1,452195576,12.79171058,8.14E-06,1840,1839.988509,245760,31.29451904,0.017007997,979.346922,5.104448795,1112.766035,1840.254618,152519,93241,4095,4095,0,19561,53165.23744,1480351352,-0.152288398,12.67529488,0.894028692,1.522780167,1,1326674,0.200824642,-0.000554381,0,15.32239213,86584,25.11341059,1.639000645,630.6833912,5.954534809,127.0271716,29.4186861,27692,58892,670,670,0,102,12715.29745,141935778.4,1.071755934,7.10447963,0.342635607,0.877054666
2022-06-07_11.06.13_2022-06-07_11.36.41,1,84979,0.600611087,0,46,37.07635253,2292,25.81407241,0.696240883,666.3663343,7.889445711,172.6848403,45.17767426,1782,510,581,581,0,6,317.7676142,86377.87446,0.909870938,7.142688183,0.432357938,0.97493703,0,224616.946,0.006033773,3.26E-07,1.828,1.827937386,122880,0.060923516,0.033329105,0.003711675,-0.014902299,17.43713606,1.828952367,61888,60992,2.301,2.301,1.359,2170,3391.047296,93871648.37,3.966938823,18.95047363,0.090728994,0.13600217,1,227861014,32.73175237,-0.000317385,1855,1854.337679,122880,27.56516137,0.014865233,759.8381213,1.666104506,520.6178756,1854.542549,63107,59773,3843,3843,394,9844,26651.88369,626713215.4,0.126169918,5.117745665,0.488171373,0.743932635,1,2222450,0.329687284,0,45,25.58863827,86853,27.92869588,1.091449087,780.0120533,5.226827553,105.5522458,37.87862804,45738,41115,648,648,0,173,12772.79204,141949500.7,1.037172965,7.090119514,0.519445499,0.980573453
2022-04-26_01.11.44_2022-04-26_01.47.40,1,102021,0.514611006,0,46,38.70295903,2636,26.76790324,0.691624204,716.5206437,10.17676494,225.0367252,47.05783337,2126,510,616,616,0,4,370.0725645,131139.5676,1.111920516,6.605433909,0.697668975,1.205855168,0,224736.609,0.006225108,-1.71E-07,1.83,1.828911206,122880,0.063226733,0.034570696,0.00399762,-0.044895654,17.90003206,1.830003776,63699,59181,2.318,2.318,1.333,2410,3607.806375,101432275.3,3.803343148,17.4814574,0.090728994,0.090728994,1,226040556,21.0729254,-0.000113933,1840,1839.522754,122880,23.07094618,0.012541811,532.2685578,7.442883696,768.6854777,1839.667424,66950,55930,4095,4095,1463,11073,20534.39633,392404203,0.326657998,5.163540991,0.621689535,1.105078772,1,1331630,0.210667159,0,0,15.35958568,86697,25.0141003,1.628566083,625.7052137,5.689333334,120.1363113,29.35339991,27771,58926,649,649,0,87,13080.45732,135064468.6,0.940719326,7.816388356,0.380794496,0.912436929
2022-03-12_17.39.27_2022-03-12_18.19.16,1,112607,0.467224547,0,46,39.24956431,2869,24.58855793,0.626467029,604.5971809,9.182779361,216.2592089,46.31549934,2359,510,607,607,0,6,375.2395116,135582.024,1.161031456,6.9295088,0.61186386,1.066264433,0,225168.162,0.006272113,2.20E-07,1.834,1.832423193,122880,0.063839173,0.034838663,0.00407544,-0.022334188,17.70521448,1.833534892,64862,58018,2.327,2.327,1.342,2500,3495.638241,97523325.94,3.8990952,18.3264428,0.090728994,0.090728994,1,226464853,25.63857942,-0.000317385,1842,1842.975692,122880,35.98556889,0.019525797,1294.961169,7.45534896,1468.310314,1843.326982,59497,63383,4095,4095,0,10644,23019.30309,348125063.1,0.093595245,8.67552634,0.835657144,1.381457087,1,1171392,0.179673959,0,0,13.71830095,85389,23.99402903,1.749052533,575.7134293,5.777779315,123.8989281,27.63883518,24561,60828,644,644,0,80,12610.56179,132759327.4,0.985470559,7.387578123,0.492497592,0.967849028
2022-07-03_08.38.51_2022-07-03_09.25.05,1,130786,0.456194282,0,46,40.19237861,3254,24.06481702,0.598740802,579.1154183,10.54129569,257.9726698,46.84594664,2744,510,609,609,0,8,453.7173548,198702.8306,1.114469229,6.571339599,0.680960404,1.18732298,0,224717.926,0.006170818,2.28E-07,1.829,1.828759163,122880,0.062236282,0.034031973,0.003873355,-0.012287498,17.71898105,1.829817869,63254,59626,2.316,2.316,1.353,2259,3425.343536,93897820.59,3.956946726,18.91729525,0.090728994,0.13600217,1,227955774,18.67941634,-6.51E-05,1856,1855.108838,122880,18.62735986,0.010041114,346.9785352,2.640316791,509.9393725,1855.202355,62186,60694,3288,3288,1060,10763,19506.22548,427767916.5,0.50421626,4.132806634,0.741353543,1.377164289,1,1839704,0.235836764,0,0,21.21380964,86722,26.40199175,1.244566261,697.0651685,4.737210761,97.36072172,33.86873024,38653,48069,641,641,0,123,12869.44731,136105185.1,0.990953578,7.523155661,0.448241656,0.927829969
2022-04-16_04.54.40_2022-04-16_05.28.00,1,95524,0.554255748,0,47,38.51774194,2480,26.25671358,0.681678423,689.4150078,8.446922727,185.0394024,46.61578543,1970,510,605,605,0,7,289.7841325,83536.09075,1.31972816,7.503632125,0.633242415,1.085311954,0,225022.862,0.006150351,7.32E-08,1.833,1.831240739,122880,0.062387213,0.034068275,0.003892164,-0.003287614,17.96217385,1.832303143,62575,60305,2.318,2.318,1.35,2428,3540.579603,99179194.28,3.866028533,18.03951899,0.090728994,0.090728994,1,226314513,13.71863378,3.26E-05,1841,1841.752222,122880,14.68886377,0.007975483,215.7627189,14.88619535,1565.650566,1841.810796,57173,65707,3504,3504,1610,11029,16241.26479,380756641,0.763141902,3.558563831,0.415851437,0.881166147,1,1191666,0.306511231,0,0,18.8236056,63307,27.40110336,1.455677724,750.8204654,5.908460791,115.6796519,33.24377526,24375,38932,650,650,0,74,9280.645266,71762534.78,1.043693582,7.562228445,0.492497592,0.967849028
2022-07-04_08.14.32_2022-07-04_09.01.31,1,130275,0.447715425,0,46,39.93715512,3262,23.32483353,0.584038434,544.0478592,9.726771352,237.3977562,46.24958614,2752,510,598,598,0,7,435.406471,187002.4197,1.178204435,6.712882088,0.661365566,1.161665121,0,224814.575,0.0060785,8.14E-08,1.83,1.829545695,122880,0.061963007,0.033867975,0.003839414,-0.009083339,17.64972752,1.830594675,62009,60871,2.317,2.317,1.353,2307,3357.351151,92875304.03,4.001038042,19.24168061,0.090728994,0.090728994,1,228079579,17.90977303,-0.000154624,1856,1856.116366,122880,17.43591061,0.009393759,304.0109789,-1.576653795,486.3083806,1856.198258,58402,64478,2903,2903,730,10542,19583.72096,449115245,0.526652265,3.927220068,0.761855134,1.37104397,1,1836457,0.225398844,-0.000543353,0,21.23047132,86501,26.21228592,1.23465398,687.0839334,4.50882361,92.86102421,33.73154082,38617,47884,648,648,0,118,12857.04469,138421890.1,1.000967167,7.368229207,0.380794496,0.903740956
2022-06-13_20.57.18_2022-06-13_21.43.25,1,133005,0.446703635,0,47,40.96242686,3247,23.48279725,0.573276513,551.4417666,9.232962257,231.7055887,47.21612204,2737,510,618,618,0,5,448.0066227,186145.2233,1.03885584,6.752920419,0.589752853,1.034040208,0,224836.891,0.005986824,-3.66E-07,1.83,1.829727303,122880,0.060501104,0.03306564,0.003660384,-0.01376631,18.0837865,1.830727284,63558,59322,2.315,2.315,1.36,2440,3364.936133,93662220.47,3.984752743,19.08760663,0.090728994,0.090728994,1,228040934,8.869033765,0.000130209,1856,1855.801872,122880,9.969532186,0.005372089,99.39157202,1.065631106,48.97988618,1855.82865,66427,56453,2157,2157,1621,9480,11982.23284,327515936.7,1.316550183,3.930023136,0.596459232,1.222505098,1,2119466,0.358108497,0,0,24.42681634,86768,28.07790944,1.149470691,788.3689988,4.9997458,96.4012765,37.21610344,43226,43542,634,634,0,141,12798.01351,131731097.7,0.960266134,7.723337489,0.30073969,0.862450037
2022-09-09_06.29.55_2022-09-09_07.46.25,1,225053,0.323929769,0,48,44.38915187,5070,20.22140372,0.455548324,408.9051683,11.62413098,351.3786292,48.77808906,4559,511,613,613,0,21,698.4729014,491205.3217,1.129987631,6.310193933,0.704459532,1.208209549,0,224718.205,0.006282204,3.82E-07,1.829,1.828761434,122880,0.063219981,0.034569835,0.003996766,-0.028900806,17.44529342,1.82985386,63362,59518,2.306,2.306,1.329,2457,3565.38988,99281762.51,3.840895941,17.83590458,0.090728994,0.090728994,1,227969747,14.84322789,-0.000122071,1856,1855.22255,122880,20.682351,0.011148178,427.7596428,0.970010864,1474.271632,1855.337832,63056,59824,3302,3302,663,10285,22721.36297,507998805.3,0.234794176,4.441649208,0.812647368,1.432811306,1,1738176,0.136910588,0,0,20.01446238,86846,25.68457815,1.283300928,659.6975547,2.924734775,56.88357542,32.56188353,35142,51704,631,631,0,130,12437.31277,139494589.1,1.017687235,6.825794697,0.362136425,0.903650009
2022-04-09_12.26.44_2022-04-09_13.01.17,1,98226,0.576018809,0,46,38.47473561,2553,24.76647391,0.643707449,613.3782297,8.64035816,210.9022464,45.75678649,2043,510,606,606,0,10,344.0143485,94405.72874,0.748919453,7.408362768,0.342635607,0.935859872,0,450303.025,0.003869689,1.75E-07,1.833,1.832287699,245760,0.044305668,0.024180519,0.001962992,-0.063723846,38.59959358,1.832823288,142678,103082,2.32,2.32,1.35,7172,8805.532528,516150521.2,3.287923255,13.35373237,0.090728994,0.13600217,1,452701948,15.91572638,7.73E-05,1841,1842.048942,245760,38.24232031,0.020760751,1462.475062,2.908960285,1175.872909,1842.445869,99398,146362,4095,4095,0,19960,59389.86023,1523850427,-0.338723079,17.91234302,1.253535167,1.845308772,1,1395243,0.22772072,0,0,16.06441919,86853,25.43326441,1.583204728,646.8509387,5.496907374,111.7477706,30.08183011,28967,57886,635,635,0,93,12611.5198,132754429.2,1.041665496,7.564381888,0.415851437,0.917680393
2022-06-16_14.35.26_2022-06-16_15.24.19,1,140391,0.434935522,0,47,41.13419279,3413,23.65510892,0.575071669,559.5641781,9.489293861,225.2408653,47.45087981,2904,509,608,608,0,4,453.793784,203863.0926,0.981138695,5.880785127,0.734279562,1.144089641,0,224922.133,0.006047331,-1.95E-07,1.831,1.830421004,122880,0.061124387,0.033393622,0.003736191,-0.022789516,17.85412598,1.831441302,63301,59579,2.297,2.297,1.353,2445,3475.707845,94607426.11,3.931042972,18.73713242,0.090728994,0.090728994,1,228122421,9.568022201,-8.95E-05,1856,1856.465015,122880,10.2704119,0.005532241,105.4813607,-0.620393024,38.2613696,1856.493424,58460,64420,2114,2114,1552,9955,12479.42637,347124794.8,1.275552768,3.816275511,0.526369183,1.186282609,1,2044882,0.25746105,-0.000542412,0,23.59905829,86651,26.88193756,1.139110605,722.6385672,4.588910805,94.57801,35.77085573,42557,44094,637,637,0,135,12807.04803,138818185.3,1.006210005,7.276845468,0.463538979,0.941765495
2022-04-22_20.57.41_2022-04-22_21.31.28,1,96363,0.569832402,0,46,38.43757479,2507,26.5278036,0.690152897,703.724364,9.023010217,194.1362723,46.70301403,1997,510,610,610,0,8,332.8550437,107648.9811,1.180585015,6.859337274,0.661365566,1.161665121,0,224928.321,0.006231992,2.03E-07,1.831,1.830471362,122880,0.063045216,0.034442066,0.003974699,-0.034287868,17.94669946,1.831556744,62521,60359,2.319,2.319,1.334,2476,3580.753637,100283928,3.830686942,17.73665025,0.090728994,0.090728994,1,226228792,18.40769375,8.14E-06,1840,1841.054622,122880,19.57190797,0.010630813,383.0595815,-6.147940114,582.657942,1841.158652,55154,67726,2192,2192,63,10925,19189.48422,394602855.2,0.444937921,4.373218137,0.582013156,1.039567111,1,1420593,0.231643427,0,0,16.35685665,86850,25.83508322,1.579465039,667.4515249,6.054480829,126.2678657,30.57774165,29588,57262,656,656,0,101,13036.61207,142431003.5,1.008650696,7.317257599,0.556455656,1.008803259
2022-04-19_07.24.13_2022-04-19_07.56.06,1,91135,0.590301003,0,46,38.08399499,2393,27.87513287,0.731938256,777.0230326,9.684674585,203.0135844,47.19548396,1883,510,608,608,0,6,335.8276026,108214.5882,1.117500918,6.601292418,0.697668975,1.193377614,0,224894.722,0.006173301,3.82E-07,1.831,1.830197933,122880,0.062623249,0.034216654,0.003921671,-0.048072605,17.85913407,1.831268999,61490,61390,2.308,2.308,1.337,2389,3554.412107,99586570.46,3.849999012,17.88807592,0.090728994,0.090728994,1,226196545,16.91287364,0.0001709,1840,1840.792196,122880,18.89685819,0.010265612,357.0912493,-1.144636131,124.8304141,1840.889187,58559,64321,2478,2478,1001,10980,19388.29941,401623138.1,0.425463964,4.358347848,0.704621199,1.227645726,1,1571028,0.289037042,0,0,18.08939757,86848,27.00918944,1.493095021,729.4963144,5.93643345,117.9443036,32.50727025,32237,54611,652,652,0,100,12976.372,137778751.1,0.989381643,7.548959152,0.492497592,0.957836735
2022-07-06_00.40.03_2022-07-06_01.26.23,1,130751,0.460263885,0,46,40.10766871,3260,24.06311492,0.599962942,579.0334995,10.69288692,262.3610291,46.77241269,2750,510,615,615,0,4,463.6556649,207625.194,1.090040332,6.440207361,0.689477068,1.193377614,0,224743.73,0.005858218,-3.26E-08,1.829,1.828969157,122880,0.060718843,0.033198396,0.003686778,-0.043589341,18.10895002,1.829976763,64402,58478,2.29,2.29,1.347,2515,3384.382786,93421904.59,3.966319722,18.95592339,0.090728994,0.090728994,1,227963711,16.18868969,0.000179038,1856,1855.173429,122880,16.07264875,0.008663691,258.3300378,21.24676611,3187.919365,1855.243052,62163,60717,4095,4095,1132,10211,19024.76036,459761949,0.595458261,3.641594085,0.870252012,1.542800532,1,2374954,0.241802334,0,45,27.38235735,86733,26.26114055,0.959053314,689.6475031,4.505874233,101.0747351,37.9399657,50134,36599,651,651,0,122,12752.92615,145185417.8,1.004406971,6.754936623,0.532219264,0.969820297
2022-04-11_08.21.37_2022-04-11_08.54.55,1,95039,0.560355268,0,46,38.35310734,2478,26.41235702,0.688662767,697.6126033,8.701946287,186.0667833,46.56794441,1968,510,602,602,0,8,326.8991345,103895.8818,1.181537811,6.879902655,0.622495947,1.064817765,0,224876.883,0.00615547,1.14E-07,1.831,1.830052759,122880,0.06286868,0.034353479,0.003952471,-0.035116526,17.70101853,1.831132319,61498,61382,2.319,2.319,1.345,2382,3576.264506,98597561.54,3.848744798,17.9544267,0.090728994,0.090728994,1,226177113,16.71384044,-3.26E-05,1840,1840.634058,122880,15.77911848,0.008572654,248.98058,-0.024955321,25.72363469,1840.701691,57584,65296,2179,2179,1392,10641,18068.14504,429352161.5,0.56917643,3.478828084,0.254093358,0.662040351,1,1414704,0.243270743,0,0,16.35703962,86489,25.94154817,1.585956186,672.9639216,5.922709243,121.8550257,30.66784418,29245,57244,634,634,0,87,13064.13232,135276571.1,1.001085699,7.899834304,0.415851437,0.935824237
2022-03-12_19.49.05_2022-03-12_20.27.52,1,109981,0.481824661,0,46,39.18097613,2807,24.82264891,0.633538297,616.1638989,9.012244326,209.5246946,46.38224649,2297,510,605,605,0,6,366.7631786,129586.2084,1.161082842,6.929349022,0.588342734,1.056286419,0,225093.094,0.006322,8.14E-09,1.833,1.831812288,122880,0.063874917,0.034869794,0.004080005,0.014788545,17.88283825,1.832925603,63540,59340,2.784,2.784,1.342,2342,6263.988581,182677285.4,2.493332625,8.376502471,0.090728994,0.090728994,1,226395733,27.20203615,-8.95E-05,1841,1842.413192,122880,34.6488918,0.018806255,1200.545703,10.32140866,1470.260031,1842.738971,57973,64907,4095,4095,0,10728,23001.3894,356538274.6,0.138372244,8.321596119,1.198939119,1.880453417,1,1225982,0.177784963,0,0,14.15683603,86600,24.10905407,1.702997338,581.2464879,5.509685469,117.0101954,27.95822767,25709,60891,644,644,0,75,12711.97415,135027202.3,0.987309516,7.402241118,0.478281652,0.964783939
2022-04-13_15.11.02_2022-04-13_15.42.44,1,90424,0.570348593,0,46,37.96137699,2382,27.43956375,0.722828462,752.9296586,9.169182511,189.6894344,46.8401089,1872,510,597,597,0,8,334.3822811,109570.4537,1.112061238,6.398988981,0.670213936,1.181285486,0,225193.154,0.00628948,2.20E-07,1.834,1.832626579,122880,0.06237744,0.03403718,0.003890945,-0.049687971,16.90997367,1.833687848,63939,58941,2.302,2.302,1.351,2501,3538.965819,99582695.2,3.859071241,17.96496315,0.090728994,0.090728994,1,226477781,10.95900846,-0.000195314,1842,1843.0809,122880,11.07085694,0.006006712,122.5638735,0.130521043,32.34630696,1843.114149,52371,70509,2222,2222,1551,11015,14506.78132,377654380.2,0.945884911,3.331284758,0.820983187,1.489620253,1,1505599,0.291509458,0,0,19.06231721,78983,26.83480148,1.40774079,720.1065707,5.479510372,108.1679525,32.91623472,31074,47909,636,636,0,114,11721.7702,113870635.2,0.998277442,7.470656285,0.278097576,0.832807263
2022-04-22_12.16.26_2022-04-22_12.52.45,1,103035,0.511855476,0,46,38.76410835,2658,26.67508635,0.688138783,711.5602317,10.29421806,228.9060134,47.05546013,2149,509,615,615,0,5,374.9794517,135376.8621,1.108213974,6.530983582,0.689477068,1.191919363,0,225103.77,0.006294428,3.66E-07,1.833,1.83189917,122880,0.063166354,0.034481349,0.003989988,-0.007938005,17.98534176,1.832987877,63600,59280,2.33,2.33,1.338,2463,3554.687211,99355924.67,3.853316228,17.9239715,0.090728994,0.090728994,1,226395746,18.87321674,0.000162762,1841,1842.413298,122880,18.94545012,0.010282953,358.9300803,0.071595257,30.17651265,1842.510703,57030,65850,2226,2226,1483,10993,19419.41959,403601475.4,0.419320248,4.334032549,0.591097949,1.039045255,1,1399131,0.232129698,0,0,16.10992642,86849,25.57545411,1.587558716,654.103853,5.970148584,125.8745843,30.2263723,29189,57660,656,656,0,90,13247.92217,140762608.9,0.933410402,7.567552385,0.478281652,0.963243252
2022-06-28_07.10.35_2022-06-28_07.57.05,1,130526,0.460079535,0,46,39.91620795,3270,24.13232533,0.604574597,582.3691257,11.06964638,273.6926382,46.6441077,2761,509,625,625,0,8,462.8673542,208250.0785,1.099337455,6.415096451,0.721660497,1.211628562,0,224745.82,0.006154729,3.01E-07,1.829,1.828986165,122880,0.062717364,0.034290781,0.003933468,-0.05367969,17.55332788,1.830061163,63512,59368,2.305,2.305,1.339,2380,3402.488051,93833035.67,3.97829026,19.07290049,0.090728994,0.13600217,1,228042635,20.84032259,-0.000260419,1856,1855.815715,122880,23.49180269,0.012658478,551.8647937,-2.908525936,522.7649282,1855.964394,64180,58700,2910,2910,162,10616,20895.4847,417963553.6,0.398626229,5.001061253,0.228464705,0.693719823,1,1810532,0.228846442,-0.000529631,0,20.84569507,86854,25.86495641,1.240781673,668.9959703,4.48022279,94.04477405,33.21955709,38400,48454,644,644,0,122,12892.04905,135068127,0.965104476,7.601185379,0.448241656,0.956248414
2022-06-11_06.54.38_2022-06-11_07.22.09,1,79323,0.620009394,0,47,37.24084507,2130,29.16972711,0.783272427,850.8729796,9.090832652,178.7096635,47.30489955,1620,510,599,599,0,4,301.2098655,87067.01599,1.105258997,6.54267969,0.6787306,1.193862426,0,224922.899,0.006054802,-2.12E-07,1.831,1.830427238,122880,0.061066821,0.033362059,0.003729157,-0.020855793,17.68593648,1.831445612,63412,59468,2.311,2.311,1.366,2449,3432.801916,95576138.33,3.933387156,18.64114627,0.090728994,0.13600217,1,228165397,22.6607557,0.000284833,1856,1856.814754,122880,22.33079138,0.012026397,498.6642436,10.33005255,1400.037403,1856.949029,61025,61855,4095,4095,443,9670,23135.26326,534938977.6,0.271238294,4.352073124,0.687194,1.237659627,1,1823589,0.344149414,0,0,20.99772013,86847,28.08547976,1.337549009,788.7941731,5.764470951,110.8986666,35.0670561,37243,49604,637,637,0,142,13039.75346,136399762.9,0.982763451,7.737085603,0.415851437,0.917680393
2022-06-20_07.07.38_2022-06-20_07.48.46,1,116092,0.509670852,0,46,39.37991859,2948,25.34474976,0.643595789,642.3563403,10.56301594,247.0993553,46.8309121,2438,510,622,622,0,10,413.2703506,167652.4287,1.115460589,6.391419334,0.65338962,1.145335265,0,224693.864,0.006049667,-3.01E-07,1.829,1.828563346,122880,0.061733457,0.033760634,0.00381102,-0.007371754,17.67561234,1.82960513,63425,59455,2.297,2.297,1.349,2389,3537.94845,97007635.21,3.862438825,18.12382273,0.090728994,0.090728994,1,227961517,16.46051807,0.000292971,1856,1855.155575,122880,17.56692719,0.009469247,308.596931,2.368712766,744.8373139,1855.238745,62625,60255,3202,3202,813,10598,21258.36545,500691040.3,0.382305737,3.924250717,1.388115543,2.059508819,1,1862176,0.254032955,0,0,21.44178335,86848,26.72192026,1.246254559,714.0610222,4.968378712,101.6616643,34.26092665,38972,47876,640,640,0,175,13041.90329,140171618,1.017983388,7.533578797,0.519445499,1.001533613
2022-06-25_00.22.22_2022-06-25_01.07.54,1,128782,0.45516812,0,46,40.08154373,3213,24.53633925,0.612160535,602.0319438,10.98519328,269.1211952,46.99534117,2702,511,630,630,0,7,455.5755304,200578.5823,1.095668591,6.450177276,0.65338962,1.151997023,0,224749.421,0.006081861,3.50E-07,1.829,1.82901547,122880,0.062132435,0.033970426,0.003860439,-0.04820275,17.90523897,1.830070499,60974,61906,2.302,2.302,1.338,2420,3445.74747,94832386.38,3.930625903,18.66879695,0.090728994,0.090728994,1,228038086,15.32028255,8.95E-05,1856,1855.778695,122880,15.98075213,0.008611346,255.3844387,-12.64354136,1629.837118,1855.847501,65145,57735,2640,2640,0,10573,18794.42073,460857694.2,0.599943876,3.505193617,0.770435567,1.384024956,1,1042135,0.234697191,0,0,21.15022426,49273,26.26362451,1.24176577,689.7779725,4.682601977,97.16161119,33.72106106,21950,27323,641,641,0,55,7242.636537,44938459.05,0.981652804,7.141446858,0.478281652,0.964783939
2022-04-04_21.33.42_2022-04-04_22.11.20,1,106262,0.520396913,0,46,39.0382072,2722,26.69529005,0.683824693,712.6385108,10.58863763,239.2190346,47.29291842,2212,510,624,624,0,6,384.3565176,141497.0736,1.107320478,6.570587541,0.672112034,1.167630206,0,224861.019,0.006226678,1.46E-07,1.83,1.829923657,122880,0.063438755,0.034667433,0.004024476,-0.022803091,18.14404282,1.831022956,62863,60017,2.331,2.331,1.335,2384,3530.546742,98434271.08,3.874745917,18.12272951,0.090728994,0.13600217,1,226182135,14.23769725,1.63E-05,1840,1840.674927,122880,14.23603915,0.007734141,202.6648108,-0.097417706,103.2901668,1840.729978,57862,65018,2422,2422,1147,10392,16753.73096,388549734.6,0.698934034,3.594052825,0.990375646,1.613310759,1,1353972,0.201381349,-0.000577487,0,15.63785039,86583,25.19679893,1.611269983,634.8786764,5.805145264,122.5983548,29.65503399,28262,58321,670,670,0,105,12634.54769,141799517.9,1.082026248,7.038996194,0.415851437,0.917680393
2022-09-14_01.58.44_2022-09-14_02.49.39,1,143643,0.398415393,0,46,40.63451202,3535,22.70675111,0.558804572,515.5965458,10.15345714,257.7288905,46.54847058,3024,511,597,597,0,7,478.3871345,227181.9134,1.164546458,6.574512242,0.670213936,1.192375623,0,224655.231,0.005944034,7.32E-08,1.828,1.82824895,122880,0.060837584,0.033276422,0.003701212,-0.062032507,17.81835032,1.829260899,60746,62134,2.288,2.288,1.338,2374,3495.05565,97351875.97,3.873361193,18.13271465,0.090728994,0.090728994,1,227906770,13.24689329,8.14E-06,1855,1854.710042,122880,14.06216458,0.007581867,197.7444727,0.393219504,972.008712,1854.76335,66327,56553,2890,2890,781,10412,19086.67952,504842104.1,0.58125996,3.19292556,0.996595492,1.576867234,1,1986960,0.25371347,0,0,22.87885592,86847,26.42032254,1.154792121,698.0334432,4.455967793,93.28890849,34.94961361,41772,45075,650,650,0,136,13396.83123,149916653.3,0.93697051,7.140408042,0.478281652,0.955094738
